osm_type,osm_id,nvrid,name,wikidata,lat,lon,tags
way,1419900341,,,,57.6934835,16.7804896,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419900342,,,,57.6933574,16.773693,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419900343,,,,57.6942827,16.7803717,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419900344,,,,57.7120396,16.7778237,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419900346,,,,57.7170154,16.772317,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419900347,,,,57.7176845,16.7647612,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419900349,,,,57.7205151,16.7715418,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419900350,,,,57.7133488,16.7253421,"{'boundary': 'protected_area', 'opening_hours': 'Aug 16-Jan 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Aug 15', 'seamark:period_start': 'Feb 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937914,,Lilla grundet,,57.3640021,17.111308,"{'boundary': 'protected_area', 'name': 'Lilla grundet', 'opening_hours': 'Jul 16-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 15', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937915,,Böda-Karsnabben,,57.2452047,17.074447,"{'boundary': 'protected_area', 'name': 'Böda-Karsnabben', 'opening_hours': 'Jul 16-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 15', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937916,,,,57.1646447,17.0404493,"{'boundary': 'protected_area', 'opening_hours': 'Aug 01-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 31', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937917,,Greda vik,,57.0015533,16.9078356,"{'boundary': 'protected_area', 'name': 'Greda vik', 'opening_hours': 'Jul 01-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jun 30', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937918,,Sillgrund,,56.9954892,16.9325173,"{'boundary': 'protected_area', 'name': 'Sillgrund', 'opening_hours': 'Jul 16-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 15', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937919,,Kåreholm och Kartarna,,56.9636673,16.8977508,"{'boundary': 'protected_area', 'name': 'Kåreholm och Kartarna', 'opening_hours': 'Aug 01-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 31', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937920,,,,56.7529638,16.6763663,"{'boundary': 'protected_area', 'opening_hours': 'Aug 01-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde'}"
way,1419937921,,,,56.4871346,16.6128945,"{'boundary': 'protected_area', 'opening_hours': 'Jul 16-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 15', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937922,,,,56.4490792,16.5916156,"{'boundary': 'protected_area', 'opening_hours': 'Aug 01-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 31', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937923,,Eckelsudde,,56.4182783,16.3820584,"{'boundary': 'protected_area', 'name': 'Eckelsudde', 'opening_hours': 'Sep 01-Mar 31', 'protect_class': '4', 'protection_title': 'sälskyddsområde', 'seamark:period_end': 'Aug 31', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'seal_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937924,,,,56.3943878,16.101644,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937925,,,,56.4115332,16.0975778,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937926,,,,56.4315452,16.1344313,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937927,,,,56.4286828,16.120795,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937928,,,,56.5228375,16.2115663,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937929,,,,56.5801937,16.2386244,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937930,,,,56.6010435,16.2712723,"{'boundary': 'protected_area', 'opening_hours': 'Sep 01-Dec 31', 'protect_class': '4', 'protection_title': 'sälskyddsområde', 'seamark:period_end': 'Aug 31', 'seamark:period_start': 'Jan 01', 'seamark:restricted_area:category': 'seal_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937931,,,,56.5916112,16.2439245,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937932,,,,56.6022444,16.2532747,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937933,,,,56.6167918,16.2784338,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937934,,,,56.6325771,16.3212848,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937935,,,,56.6477571,16.3382417,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 15', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937936,,,,56.6812752,16.4477992,"{'boundary': 'protected_area', 'opening_hours': 'Jul 16-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 15', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937937,,,,56.6969778,16.4640319,"{'boundary': 'protected_area', 'opening_hours': 'Jul 16-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 15', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937938,,,,56.8360329,16.4854735,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937939,,,,56.9691057,16.5475774,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937940,,,,57.1866694,16.5743351,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937941,,,,57.4596365,16.7729473,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937949,,,,57.4716468,16.7787838,"{'boundary': 'protected_area', 'opening_hours': 'Aug 01-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 31', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1419937950,,,,57.5285433,16.6493511,"{'boundary': 'protected_area', 'opening_hours': 'Jul 11-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 10', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,1421656799,,,,59.6252473,18.7685023,"{'access:conditional': 'no @ Feb 1 - Aug 15', 'boundary': 'protected_area', 'protect_class': '14', 'protection_title': 'Fågelskyddsområde', 'seamark:period_end': 'Aug 15', 'seamark:period_start': 'Feb 1', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:information': 'Fågelskyddsområde, tillträdesförbud 1/2 - 15/8', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area', 'source': 'Naturvårdsverket'}"
way,1443416760,,,,67.4451773,16.134806,{'boundary': 'protected_area'}
relation,303970,,Skattlösberg by naturreservatet,,60.17901,14.754323,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst:ajour': '2001-05-22', 'lst:area_ha': '47.119351', 'lst:barr_ha': '9.0', 'lst:bland_ha': '1.0', 'lst:ref': '2002034', 'lst:syfte1': 'VN', 'lst:syfte2': 'BM', 'lst:syfte3': 'FL', 'lst:typ': 'S', 'lst:ängbete_ha': '35.0', 'lst:åker_ha': '5.0', 'name': 'Skattlösberg by naturreservatet', 'snowmobile': 'no', 'start_date': '1978-02-14', 'type': 'multipolygon'}"
relation,305358,2000178,Herrfallsängs naturreservat,,59.0713695,15.2445323,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst:ref': '2000178', 'name': 'Herrfallsängs naturreservat', 'operator': 'Länsstyrelsen i Örebro län', 'protect_class': '4', 'protection_title': 'Naturreservat', 'ref:NVRID': '2000178', 'ref:OBJECTID': '3279651', 'source': 'Naturvårdsverket', 'start_date': '1934-04-21', 'type': 'boundary', 'website': 'https://www.lansstyrelsen.se/orebro/besoksmal/naturreservat/herrfallsang.html'}"
relation,1276814,,Biotopskydd 1998:31,,60.4008666,15.2103585,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '809050', '_FROM_DATE_': '1998/05/18', '_ID_': '2010355', '_MUNICIPALI_': '2081', '_OBJECTID_': '2590171', '_PROTECTION_': '5', '_TOTALAREA_': '7.624300000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 1998:31', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 1998:31', 'type': 'boundary'}"
relation,1276815,,Biotopskydd 2002:572,,60.5304203,15.2756376,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '795784', '_FROM_DATE_': '2003/04/07', '_MUNICIPALI_': '2081', '_OBJECTID_': '2591938', '_PROTECTION_': '5', '_TOTALAREA_': '7.237900000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'id': '2010395', 'name': 'Biotopskydd 2002:572', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2002:572', 'type': 'multipolygon'}"
relation,1425157,,Osbecks bokskogars naturreservat,,56.4097914,12.9826963,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst:metodbeskrivning': 'Inmätt av Lantmäteriet', 'lst:ref': '2014269', 'lst:tillkomst': '2008-10-16', 'name': 'Osbecks bokskogars naturreservat', 'source': 'Länsstyrelsen i Hallands län (gis.lst.se)', 'type': 'multipolygon'}"
relation,2342314,,Solvarbo,,60.3736435,15.7131405,"{'_CATEGORY_': '0', '_DID_': '3372344', '_FROM_DATE_': '1978/02/09', '_ID_': '2004215', '_LANDAREA_': '388.462600000000009', '_OBJECTID_': '13626', '_PRODUCTIVE_': '0.000000000000000', '_PROTECTION_': '9', '_TOTALAREA_': '390.714800000000025', '_UPDATE_': '0000/00/00', '_WATERAREA_': '2.252200000000000', 'boundary': 'protected_area', 'name': 'Solvarbo', 'operator': 'Länsstyrelsen i Dalarnas län', 'protect_class': '12', 'protection_title': 'Vattenskyddsområde', 'type': 'multipolygon'}"
relation,3604695,,Biotopskydd 2013:299,,60.3795579,15.6090718,"{'_COUNTY_': '20', '_DID_': '13797065', '_ID_': '2041760', '_IUNC_CATEG_': 'Ia', '_LANDAREA_': '3.512900000000000', '_LAST_UPDAT_': '2014/03/23', '_MUNICIPALI_': '2082', '_OBJECTID_': '2362', '_OBJECTNAME_': 'Biotopskydd 2013:299', '_PRODUCTIVE_': '3.480100000000000', '_PROTECTION_': '5', '_TOTALAREA_': '3.512900000000000', '_TRUSTEE_': 'Skogsstyrelsen', '_VALID_FROM_': '2013/12/13', '_WATERAREA_': '0.000000000000000', 'boundary': 'protected_area', 'name': 'Biotopskydd 2013:299', 'protect_class': '99', 'protection_title': 'Biotopskydd 2013:299', 'type': 'multipolygon'}"
relation,5472223,,Ekebacken NR,,56.2018618,15.651569,"{'boundary': 'protected_area', 'leaf_cycle': 'deciduous', 'lst:iucn': 'IV, Habitat/Artskyddsområde (Habitat/Species Management Area)', 'lst:miljömål': '16. Ett rikt växt- och djurliv, 13. Ett rikt odlingslandskap', 'lst:ref': '2000049', 'name': 'Ekebacken NR', 'protect_class': '1', 'type': 'multipolygon', 'website': 'https://www.lansstyrelsen.se/blekinge/Sv/djur-och-natur/skyddad-natur/naturreservat/karlskrona/lyckebyekebacke/Pages/index.aspx'}"
relation,7611521,,Mojner,,57.6619976,18.793159,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst:area_ha': '31.2', 'lst:beslut': '1999-03-08', 'lst:ref': '2000434', 'name': 'Mojner', 'operator': 'Länsstyrelsen i Gotlands län', 'protect_class': '1', 'type': 'multipolygon'}"
relation,7611527,,Mullvalds strandskog,,57.3652206,18.7594002,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst:area_ha': '63.55', 'lst:beslut': '2013-11-22', 'lst:ref': '2041610', 'name': 'Mullvalds strandskog', 'operator': 'Länsstyrelsen i Gotlands län', 'protect_class': '1', 'type': 'multipolygon'}"
relation,7639773,,Farstadals biotopskyddsområde,,59.3173003,18.3877216,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'name': 'Farstadals biotopskyddsområde', 'protect_class': '4', 'protection_title': 'Biotopsskyddsområde', 'type': 'multipolygon'}"
relation,8863774,,Biotopskydd 2003:788,,60.7081372,15.2894563,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '799939', '_FROM_DATE_': '2005/04/21', '_ID_': '2010792', '_MUNICIPALI_': '2029', '_OBJECTID_': '2589437', '_PROTECTION_': '5', '_TOTALAREA_': '3.291100000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2003:788', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2003:788', 'type': 'multipolygon'}"
relation,8863775,,Vattenskyddsområde,,60.7269859,15.2742345,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '115677', '_FROM_DATE_': '1997/03/03', '_ID_': '2004189', '_MUNICIPALI_': '2029', '_OBJECTID_': '2586826', '_PROTECTION_': '9', '_TOTALAREA_': '149.718199999999996', '_TRUSTEE_': 'Länsstyrelsen i Dalarnas län', '_UPDATE_': '1900/01/01', 'boundary': 'protected_area', 'name': 'Vattenskyddsområde', 'protect_id': '12', 'protection_title': 'Årboheden Sågmyra Bjursås', 'type': 'multipolygon'}"
relation,9732208,,Biotopskydd 2003:471,,60.3524432,15.4087224,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '793033', '_FROM_DATE_': '2003/11/05', '_ID_': '2010443', '_MUNICIPALI_': '2081', '_OBJECTID_': '2594090', '_PROTECTION_': '5', '_TOTALAREA_': '5.225200000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2003:471', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2003:471', 'type': 'multipolygon'}"
relation,9732209,,Biotopskydd 2004:263,,60.3509409,15.4042899,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '810136', '_FROM_DATE_': '2004/11/22', '_ID_': '2010441', '_MUNICIPALI_': '2081', '_OBJECTID_': '2593448', '_PROTECTION_': '5', '_TOTALAREA_': '0.087600000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2004:263', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2004:263', 'type': 'multipolygon'}"
relation,9732210,,Biotopskydd 2004:262,,60.3523122,15.4048954,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '793207', '_FROM_DATE_': '2004/11/22', '_ID_': '2010442', '_MUNICIPALI_': '2081', '_OBJECTID_': '2593770', '_PROTECTION_': '5', '_TOTALAREA_': '0.331400000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2004:262', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2004:262', 'type': 'multipolygon'}"
relation,9732217,,Biotopskydd 2002:570,,60.5441642,15.263345,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '804148', '_FROM_DATE_': '2003/04/07', '_MUNICIPALI_': '2026', '_OBJECTID_': '2594913', '_PROTECTION_': '5', '_TOTALAREA_': '4.562600000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'id': '2010502', 'name': 'Biotopskydd 2002:570', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2002:570', 'type': 'multipolygon'}"
relation,9732219,,Biotopskydd 2006:384,,60.4764003,15.170927,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '808093', '_FROM_DATE_': '2006/02/13', '_ID_': '2010379', '_MUNICIPALI_': '2026', '_OBJECTID_': '2590450', '_PROTECTION_': '5', '_TOTALAREA_': '6.140200000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2006:384', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2006:384', 'type': 'multipolygon'}"
relation,9742151,2005690,Amboberget,,59.4362502,15.0823589,"{'boundary': 'protected_area', 'contact:website': 'http://www.lansstyrelsen.se/orebro/Sv/djur-och-natur/skyddad-natur/naturreservat-och-nationalparker/sevarda-naturmiljoer/nora/amboberget', 'leisure': 'nature_reserve', 'lst:area_ha': '0.0', 'lst:beslutsdatum': '2009-10-26', 'lst:ref': '2005690', 'name': 'Amboberget', 'protect_class': '1', 'protection_title': 'Naturreservat', 'ref:NVRID': '2005690', 'related_law': 'Miljöbalken', 'source:geometry': 'Naturvårdsverket öppen data', 'start_date': '2010-02-18', 'type': 'multipolygon'}"
relation,9881652,,Glumslövs naturvårdsområde,,55.9463804,12.7847026,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst:anmärkning': 'Miljömål saknas', 'lst:area_ha': '6698643.00747', 'lst:beskrivning': 'V, Skyddat landskap/havsområde (Protected Landscape/Seascape)', 'lst:ref': '2001822', 'name': 'Glumslövs naturvårdsområde', 'type': 'multipolygon'}"
relation,9882774,2001465,Christinelunds ädellövskogs naturreservat,,56.1301871,12.6182796,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'name': 'Christinelunds ädellövskogs naturreservat', 'operator': 'Länsstyrelsen i Skåne län', 'protect_class': '1a', 'protection_title': 'Naturreservat', 'ref:NVRID': '2001465', 'ref:OBJECTID': '3279615', 'source': 'Naturvårdsverket', 'start_date': '1970-09-30', 'type': 'boundary'}"
relation,10294713,2000382,Östens naturvårdsområde,,58.5656704,13.9191047,"{'alt_name': 'Östens naturreservat', 'boundary': 'protected_area', 'leisure': 'nature_reserve', 'name': 'Östens naturvårdsområde', 'operator': 'Länsstyrelsen i Västra Götalands län', 'protect_class': '7', 'protection_title': 'Naturvårdsområde', 'ref:NVRID': '2000382', 'start_date': '1994-11-28', 'type': 'boundary'}"
relation,11740596,,Gålklabbshällarna,,58.1648433,16.8578093,"{'boundary': 'protected_area', 'name': 'Gålklabbshällarna', 'natural': 'bare_rock', 'opening_hours': 'Jul 16-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 15', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area', 'type': 'multipolygon'}"
relation,12208057,2052764,Lomsmurens naturreservat,,60.5170341,16.9197406,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'name': 'Lomsmurens naturreservat', 'operator': 'Länsstyrelsen i Gävleborgs län', 'protect_class': '1a', 'protection_title': 'Naturreservat', 'ref:NVRID': '2052764', 'ref:OBJECTID': '29202089', 'start_date': '2020-10-24', 'type': 'multipolygon', 'website': 'https://www.lansstyrelsen.se/gavleborg/besoksmal/naturreservat/lomsmuren.html'}"
relation,12321882,2048150,Revaberget,,62.9258341,16.6720523,"{'boundary': 'protected_area', 'governance_type': 'Länsstyrelse', 'leisure': 'nature_reserve', 'name': 'Revaberget', 'operator': 'Länsstyrelsen i Jämtlands län', 'protect_class': '1', 'protection_title': 'Naturreservat', 'ref:DIARIENR': '511-9179-2017', 'ref:NVRID': '2048150', 'related_law': 'Miljöbalken', 'site_status': 'Gällande', 'snowmobile': 'no', 'start_date': '2018-05-04', 'type': 'multipolygon'}"
